VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:38:04 PM,2018 Dec 31 11:49:36 PM,1,0.77,1,N,137,164,2,8,0.5,0.5,0,0,0.3,9.3
2,2018 Dec 31 11:38:04 PM,2018 Dec 31 11:57:13 PM,2,13.82,1,N,132,7,1,37,0.5,0.5,5,0,0.3,43.3
2,2018 Dec 31 11:38:04 PM,2018 Dec 31 11:44:54 PM,1,1.91,1,N,140,142,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2018 Dec 31 11:38:04 PM,2018 Dec 31 11:41:46 PM,2,0.74,1,N,42,42,2,5,0.5,0.5,0,0,0.3,6.3
1,2018 Dec 31 11:38:02 PM,2018 Dec 31 11:42:14 PM,1,0.6,1,N,141,237,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2018 Dec 31 11:38:01 PM,2018 Dec 31 11:44:12 PM,1,1.37,1,N,141,263,1,6.5,0.5,0.5,0.78,0,0.3,8.58
2,2018 Dec 31 11:38:01 PM,2018 Dec 31 11:54:54 PM,5,1.98,1,N,186,142,1,12,0.5,0.5,2.66,0,0.3,15.96
2,2018 Dec 31 11:38:00 PM,2018 Dec 31 11:51:10 PM,6,2.43,1,N,229,239,1,11,0.5,0.5,3.08,0,0.3,15.38
2,2018 Dec 31 11:37:59 PM,2019 Jan 01 12:06:50 AM,2,15.97,1,N,138,188,2,43.5,0.5,0.5,0,0,0.3,44.8
1,2018 Dec 31 11:37:58 PM,2019 Jan 01 12:09:32 AM,1,9.2,1,N,68,159,1,31,0.5,0.5,0,0,0.3,32.3
2,2018 Dec 31 11:37:58 PM,2018 Dec 31 11:43:09 PM,1,1,1,N,4,79,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2018 Dec 31 11:37:56 PM,2018 Dec 31 11:40:23 PM,1,0.61,1,N,238,24,1,4,0.5,0.5,1,0,0.3,6.3
2,2018 Dec 31 11:37:56 PM,2018 Dec 31 11:43:07 PM,1,1.52,1,N,238,237,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018 Dec 31 11:37:55 PM,2018 Dec 31 11:57:16 PM,1,11.67,1,N,138,3,1,32,0.5,0.5,0,5.76,0.3,39.06
2,2018 Dec 31 11:37:54 PM,2018 Dec 31 11:45:09 PM,2,1.32,1,N,42,116,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 11:37:54 PM,2018 Dec 31 11:59:06 PM,6,2.16,1,N,234,163,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2018 Dec 31 11:37:52 PM,2018 Dec 31 11:41:29 PM,3,0.71,1,N,238,151,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018 Dec 31 11:37:52 PM,2018 Dec 31 11:46:19 PM,3,1.6,1,N,212,182,2,8,0.5,0.5,0,0,0.3,9.3
1,2018 Dec 31 11:37:51 PM,2018 Dec 31 11:40:24 PM,1,0.5,1,N,162,170,1,4,0.5,0.5,1,0,0.3,6.3
1,2018 Dec 31 11:37:51 PM,2018 Dec 31 11:42:21 PM,3,1.6,1,Y,239,166,1,6.5,0.5,0.5,1.4,0,0.3,9.2
1,2018 Dec 31 11:37:51 PM,2018 Dec 31 11:49:06 PM,2,2.2,1,N,142,263,1,9.5,0.5,0.5,20,0,0.3,30.8
2,2018 Dec 31 11:37:50 PM,2018 Dec 31 11:50:32 PM,5,3.09,1,N,239,116,1,12.5,0.5,0.5,2.75,0,0.3,16.55
2,2018 Dec 31 11:37:50 PM,2018 Dec 31 11:50:04 PM,1,2.36,1,N,237,48,1,10.5,0.5,0.5,3.54,0,0.3,15.34
1,2018 Dec 31 11:37:49 PM,2018 Dec 31 11:39:15 PM,1,0,1,N,61,62,2,3,0.5,0.5,0,0,0.3,4.3
2,2018 Dec 31 11:37:49 PM,2019 Jan 01 12:14:13 AM,5,22.57,1,N,132,257,1,59.5,0.5,0.5,10,0,0.3,70.8
2,2018 Dec 31 11:37:48 PM,2018 Dec 31 11:49:43 PM,1,1.84,1,N,181,49,1,10,0.5,0.5,5,0,0.3,16.3
2,2018 Dec 31 11:37:47 PM,2018 Dec 31 11:51:58 PM,4,9.78,1,N,132,95,2,27,0.5,0.5,0,0,0.3,28.3
2,2018 Dec 31 11:37:46 PM,2018 Dec 31 11:59:03 PM,1,9.37,2,N,56,236,1,52,0,0.5,10.56,0,0.3,63.36
2,2018 Dec 31 11:37:46 PM,2018 Dec 31 11:46:25 PM,1,2.02,1,N,236,143,1,8.5,0.5,0.5,2.94,0,0.3,12.74
2,2018 Dec 31 11:37:45 PM,2018 Dec 31 11:44:39 PM,1,1.47,1,N,238,166,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 11:37:44 PM,2018 Dec 31 11:46:59 PM,1,2.66,1,N,142,151,2,10,0.5,0.5,0,0,0.3,11.3
1,2018 Dec 31 11:37:44 PM,2018 Dec 31 11:41:33 PM,1,0.6,1,N,229,229,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2018 Dec 31 11:37:44 PM,2018 Dec 31 11:52:19 PM,1,3.2,1,N,238,229,1,13,0.5,0.5,2.85,0,0.3,17.15
2,2018 Dec 31 11:37:44 PM,2018 Dec 31 11:44:06 PM,1,1.44,1,N,168,74,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 11:37:44 PM,2018 Dec 31 11:58:14 PM,4,3.34,1,N,68,141,1,15.5,0.5,0.5,10,0,0.3,26.8
1,2018 Dec 31 11:37:43 PM,2018 Dec 31 11:45:37 PM,0,1.3,1,Y,163,229,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 11:37:43 PM,2018 Dec 31 11:44:42 PM,2,1.26,1,N,68,113,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2018 Dec 31 11:37:43 PM,2018 Dec 31 11:51:00 PM,1,8,1,N,138,42,1,22.5,0.5,0.5,5.9,5.76,0.3,35.46
2,2018 Dec 31 11:37:43 PM,2018 Dec 31 11:56:09 PM,1,5.24,1,N,237,129,1,18.5,0.5,0.5,5.94,0,0.3,25.74
1,2018 Dec 31 11:37:43 PM,2019 Jan 01 12:02:35 AM,1,11.4,1,N,107,182,2,32.5,0.5,0.5,0,0,0.3,33.8
1,2018 Dec 31 11:37:42 PM,2018 Dec 31 11:45:25 PM,2,1.2,1,N,237,229,1,7,0.5,0.5,1.65,0,0.3,9.95
