VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:23:16 PM,2018 Dec 31 11:29:08 PM,1,0.63,1,N,236,236,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018 Dec 31 11:23:16 PM,2018 Dec 31 11:43:05 PM,3,2.6,1,N,161,79,2,14,0.5,0.5,0,0,0.3,15.3
2,2018 Dec 31 11:23:15 PM,2018 Dec 31 11:34:44 PM,3,1.67,1,N,68,224,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2018 Dec 31 11:23:15 PM,2018 Dec 31 11:49:19 PM,1,15.7,1,N,132,80,1,42.5,0.5,0.5,10.9,0,0.3,54.7
2,2018 Dec 31 11:23:15 PM,2018 Dec 31 11:48:54 PM,5,17.03,2,N,132,170,1,52,0,0.5,11,5.76,0.3,69.56
1,2018 Dec 31 11:23:14 PM,2018 Dec 31 11:31:47 PM,1,1.2,1,N,152,42,3,6.5,0.5,0.5,0,0,0.3,7.8
2,2018 Dec 31 11:23:14 PM,2018 Dec 31 11:33:02 PM,1,1.47,1,N,249,211,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2018 Dec 31 11:23:14 PM,2018 Dec 31 11:32:14 PM,2,1.46,1,N,230,170,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2018 Dec 31 11:23:13 PM,2018 Dec 31 11:30:27 PM,1,1.16,1,N,144,113,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2018 Dec 31 11:23:13 PM,2018 Dec 31 11:35:26 PM,1,2.97,1,N,107,237,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2018 Dec 31 11:23:13 PM,2018 Dec 31 11:29:32 PM,2,1.74,1,N,162,237,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018 Dec 31 11:23:13 PM,2018 Dec 31 11:29:54 PM,1,1.15,1,N,239,142,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2018 Dec 31 11:23:12 PM,2018 Dec 31 11:25:59 PM,1,0.34,1,N,237,229,1,4,0.5,0.5,0.8,0,0.3,6.1
2,2018 Dec 31 11:23:12 PM,2018 Dec 31 11:29:25 PM,3,1.39,1,N,231,13,2,7,0.5,0.5,0,0,0.3,8.3
1,2018 Dec 31 11:23:12 PM,2018 Dec 31 11:27:17 PM,1,0.7,1,N,189,97,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2018 Dec 31 11:23:11 PM,2018 Dec 31 11:37:02 PM,1,2.3,1,N,169,244,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2018 Dec 31 11:23:11 PM,2018 Dec 31 11:32:54 PM,1,2.82,1,N,162,145,1,10.5,0.5,0.5,2.36,0,0.3,14.16
4,2018 Dec 31 11:23:11 PM,2018 Dec 31 11:29:27 PM,1,0.94,1,N,107,164,1,6,0.5,0.5,0,0,0.3,7.3
2,2018 Dec 31 11:23:10 PM,2018 Dec 31 11:27:35 PM,1,1.64,1,N,263,74,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018 Dec 31 11:23:10 PM,2018 Dec 31 11:40:12 PM,2,3.4,1,N,144,229,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,2018 Dec 31 11:23:10 PM,2018 Dec 31 11:30:26 PM,1,0.82,1,N,142,161,1,6,0.5,0.5,0.5,0,0.3,7.8
2,2018 Dec 31 11:23:10 PM,2018 Dec 31 11:24:28 PM,2,0.48,1,N,151,238,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2018 Dec 31 11:23:09 PM,2018 Dec 31 11:35:40 PM,1,2.7,1,N,236,41,1,11,0.5,0.5,1,0,0.3,13.3
1,2018 Dec 31 11:23:09 PM,2018 Dec 31 11:31:42 PM,3,1.3,1,N,125,148,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2018 Dec 31 11:23:09 PM,2018 Dec 31 11:36:22 PM,2,5.5,1,N,132,215,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2018 Dec 31 11:23:09 PM,2018 Dec 31 11:24:31 PM,2,0.39,1,N,263,141,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,2018 Dec 31 11:23:09 PM,2018 Dec 31 11:39:49 PM,5,3.06,1,N,249,88,2,13,0.5,0.5,0,0,0.3,14.3
1,2018 Dec 31 11:23:09 PM,2018 Dec 31 11:36:46 PM,2,1.5,1,N,163,229,2,9,0.5,0.5,0,0,0.3,10.3
2,2018 Dec 31 11:23:08 PM,2018 Dec 31 11:42:47 PM,1,12.36,1,N,132,16,2,33.5,0.5,0.5,0,0,0.3,34.8
1,2018 Dec 31 11:23:08 PM,2018 Dec 31 11:32:33 PM,1,1.1,1,N,162,48,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 11:23:08 PM,2018 Dec 31 11:35:48 PM,1,1.44,1,N,249,164,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2018 Dec 31 11:23:08 PM,2018 Dec 31 11:37:16 PM,1,4.14,1,N,137,231,2,15,0.5,0.5,0,0,0.3,16.3
