VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:46:13 PM,2018 Dec 31 11:55:16 PM,1,2.06,1,N,43,262,1,9,0.5,0.5,2.58,0,0.3,12.88
1,2018 Dec 31 11:46:13 PM,2019 Jan 01 12:11:02 AM,1,10.2,1,N,138,181,1,30.5,0.5,0.5,9.5,0,0.3,41.3
1,2018 Dec 31 11:46:12 PM,2019 Jan 01 12:23:18 AM,1,13.6,1,N,186,182,1,42,0.5,0.5,0,0,0.3,43.3
1,2018 Dec 31 11:46:11 PM,2018 Dec 31 11:56:21 PM,1,1.3,1,N,161,164,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2018 Dec 31 11:46:11 PM,2018 Dec 31 11:55:30 PM,1,2.02,1,N,189,181,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2018 Dec 31 11:46:10 PM,2018 Dec 31 11:53:09 PM,5,0.51,1,N,170,161,2,6,0.5,0.5,0,0,0.3,7.3
2,2018 Dec 31 11:46:09 PM,2018 Dec 31 11:49:50 PM,1,0.99,1,N,141,229,1,5,0.5,0.5,1.58,0,0.3,7.88
1,2018 Dec 31 11:46:07 PM,2018 Dec 31 11:56:14 PM,1,0.6,1,N,68,48,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 11:46:06 PM,2018 Dec 31 11:50:57 PM,1,0.48,1,N,224,79,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2018 Dec 31 11:46:06 PM,2018 Dec 31 11:50:22 PM,1,1.1,1,N,141,263,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:46:06 PM,2018 Dec 31 11:51:13 PM,1,0.83,1,N,140,43,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2018 Dec 31 11:46:04 PM,2018 Dec 31 11:55:32 PM,1,1.76,1,N,137,114,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018 Dec 31 11:46:04 PM,2019 Jan 01 12:10:39 AM,1,12.35,1,N,132,129,1,35.5,0.5,0.5,7.36,0,0.3,44.16
2,2018 Dec 31 11:46:04 PM,2018 Dec 31 11:48:41 PM,3,0.46,1,N,148,144,2,4,0.5,0.5,0,0,0.3,5.3
2,2018 Dec 31 11:46:04 PM,2018 Dec 31 11:50:52 PM,5,1.08,1,N,43,142,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2018 Dec 31 11:46:02 PM,2018 Dec 31 11:54:12 PM,1,1.7,1,N,143,237,2,8,0.5,0.5,0,0,0.3,9.3
1,2018 Dec 31 11:46:02 PM,2018 Dec 31 11:49:44 PM,1,0.9,1,N,113,144,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2018 Dec 31 11:46:01 PM,2018 Dec 31 11:58:56 PM,1,4.4,1,N,179,129,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2018 Dec 31 11:46:00 PM,2018 Dec 31 11:57:40 PM,1,2.9,1,N,162,79,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2018 Dec 31 11:46:00 PM,2018 Dec 31 11:58:18 PM,3,2,1,N,261,79,2,10,0.5,0.5,0,0,0.3,11.3
2,2018 Dec 31 11:45:59 PM,2018 Dec 31 11:51:48 PM,6,0.96,1,N,211,113,1,6,0.5,0.5,2.19,0,0.3,9.49
1,2018 Dec 31 11:45:58 PM,2019 Jan 01 12:14:33 AM,2,20.9,1,N,132,14,2,55.5,0.5,0.5,0,0,0.3,56.8
2,2018 Dec 31 11:45:58 PM,2019 Jan 01 12:19:53 AM,2,17.91,2,N,132,90,1,52,0,0.5,7,5.76,0.3,65.56
2,2018 Dec 31 11:45:58 PM,2018 Dec 31 11:52:05 PM,1,1.2,1,N,236,140,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018 Dec 31 11:45:58 PM,2018 Dec 31 11:50:33 PM,1,1.45,1,N,237,74,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018 Dec 31 11:45:57 PM,2019 Jan 01 12:05:53 AM,1,10.3,1,N,138,243,1,28.5,0.5,0.5,3,5.76,0.3,38.56
2,2018 Dec 31 11:45:56 PM,2019 Jan 01 12:05:26 AM,3,3.87,1,N,237,79,1,15.5,0.5,0.5,0,0,0.3,16.8
2,2018 Dec 31 11:45:55 PM,2018 Dec 31 11:48:08 PM,2,0.46,1,N,170,107,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2018 Dec 31 11:45:55 PM,2018 Dec 31 11:49:18 PM,2,0.69,1,N,238,151,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2018 Dec 31 11:45:53 PM,2018 Dec 31 11:58:35 PM,3,2.95,1,N,238,74,2,12,0.5,0.5,0,0,0.3,13.3
1,2018 Dec 31 11:45:52 PM,2018 Dec 31 11:51:58 PM,1,1.5,1,N,236,142,1,7,0.5,0.5,2.05,0,0.3,10.35
2,2018 Dec 31 11:45:52 PM,2019 Jan 01 12:03:51 AM,1,6.1,1,N,41,233,2,20.5,0.5,0.5,0,0,0.3,21.8
1,2018 Dec 31 11:45:52 PM,2018 Dec 31 11:48:52 PM,1,0.6,1,N,114,79,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2018 Dec 31 11:45:51 PM,2019 Jan 01 12:20:39 AM,1,14.13,1,N,143,254,2,42,0.5,0.5,0,0,0.3,43.3
2,2018 Dec 31 11:45:51 PM,2019 Jan 01 12:00:23 AM,3,3.86,1,N,79,236,1,13.5,0.5,0.5,2.5,0,0.3,17.3
2,2018 Dec 31 11:45:51 PM,2018 Dec 31 11:56:11 PM,1,1.58,1,N,237,229,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018 Dec 31 11:45:50 PM,2018 Dec 31 11:54:30 PM,1,1.69,1,N,43,263,1,8,0.5,0.5,1,0,0.3,10.3
2,2018 Dec 31 11:45:50 PM,2019 Jan 01 12:08:22 AM,1,2.89,1,N,170,68,1,15,0.5,0.5,4.08,0,0.3,20.38
2,2018 Dec 31 11:45:48 PM,2018 Dec 31 11:52:51 PM,1,1.23,1,N,231,87,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018 Dec 31 11:45:48 PM,2018 Dec 31 11:52:12 PM,1,0.9,1,N,264,264,3,6,0.5,0.5,0,0,0.3,7.3
2,2018 Dec 31 11:45:47 PM,2019 Jan 01 12:11:02 AM,1,9.49,1,N,143,60,2,29.5,0.5,0.5,0,0,0.3,30.8
2,2018 Dec 31 11:45:47 PM,2018 Dec 31 11:51:05 PM,1,1.08,1,N,137,79,2,6,0.5,0.5,0,0,0.3,7.3
2,2018 Dec 31 11:45:47 PM,2019 Jan 01 12:24:52 AM,1,20.87,2,N,132,238,1,52,0,0.5,10.56,0,0.3,63.36
2,2018 Dec 31 11:45:47 PM,2018 Dec 31 11:58:38 PM,1,3.04,1,N,83,160,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2018 Dec 31 11:45:46 PM,2018 Dec 31 11:55:54 PM,0,0.5,1,N,45,45,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 11:45:46 PM,2019 Jan 01 12:00:13 AM,2,7.38,1,N,132,95,2,22,0.5,0.5,0,0,0.3,23.3
2,2018 Dec 31 11:45:46 PM,2019 Jan 01 12:06:46 AM,1,12.31,1,N,137,182,2,33.5,0.5,0.5,0,0,0.3,34.8
2,2018 Dec 31 11:45:45 PM,2019 Jan 01 12:18:27 AM,1,18.45,2,N,132,148,2,52,0,0.5,0,0,0.3,52.8
2,2018 Dec 31 11:45:45 PM,2018 Dec 31 11:48:29 PM,1,0.39,1,N,238,239,2,4,0.5,0.5,0,0,0.3,5.3
2,2018 Dec 31 11:45:45 PM,2019 Jan 01 12:03:34 AM,1,6.01,1,N,148,237,1,20,0.5,0.5,4,0,0.3,25.3
2,2018 Dec 31 11:45:44 PM,2019 Jan 01 12:04:17 AM,4,2.63,1,N,232,234,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2018 Dec 31 11:45:44 PM,2018 Dec 31 11:53:48 PM,1,0.76,1,N,68,246,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018 Dec 31 11:45:43 PM,2019 Jan 01 12:12:02 AM,1,15.2,1,N,48,126,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2018 Dec 31 11:45:43 PM,2018 Dec 31 11:55:26 PM,1,1.3,1,N,238,142,1,8.5,0.5,0.5,2.9,0,0.3,12.7
2,2018 Dec 31 11:45:41 PM,2018 Dec 31 11:53:16 PM,1,0.85,1,N,13,231,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2018 Dec 31 11:45:40 PM,2018 Dec 31 11:58:12 PM,1,2.8,1,N,145,223,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2018 Dec 31 11:45:40 PM,2018 Dec 31 11:50:48 PM,5,1.47,1,N,138,223,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2018 Dec 31 11:45:39 PM,2019 Jan 01 12:32:58 AM,2,7.96,1,N,48,106,2,34,0.5,0.5,0,0,0.3,35.3
2,2018 Dec 31 11:45:38 PM,2019 Jan 01 12:02:18 AM,2,1.86,1,N,113,170,1,12,0.5,0.5,2,0,0.3,15.3
1,2018 Dec 31 11:45:38 PM,2018 Dec 31 11:49:23 PM,1,0.4,1,N,50,50,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018 Dec 31 11:45:37 PM,2019 Jan 01 12:10:14 AM,1,17.61,2,N,132,233,1,52,0,0.5,11.71,5.76,0.3,70.27
2,2018 Dec 31 11:45:35 PM,2019 Jan 01 12:03:27 AM,2,5.76,1,N,43,79,1,20,0.5,0.5,6.39,0,0.3,27.69
2,2018 Dec 31 11:45:35 PM,2018 Dec 31 11:57:25 PM,2,0.64,1,N,68,186,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018 Dec 31 11:45:34 PM,2018 Dec 31 11:49:38 PM,1,0.61,1,N,231,231,2,5,0.5,0.5,0,0,0.3,6.3
2,2018 Dec 31 11:45:34 PM,2018 Dec 31 11:51:46 PM,4,0.58,1,N,186,90,2,5.5,0.5,0.5,0,0,0.3,6.8
