VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:30:43 PM,2018 Dec 31 11:41:04 PM,1,1.67,1,N,231,79,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2018 Dec 31 11:30:43 PM,2018 Dec 31 11:38:24 PM,6,1.71,1,N,13,209,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2018 Dec 31 11:30:43 PM,2018 Dec 31 11:43:55 PM,5,2.5,1,N,68,233,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2018 Dec 31 11:30:43 PM,2018 Dec 31 11:46:06 PM,1,4.9,1,N,220,69,2,17,0.5,0.5,0,0,0.3,18.3
2,2018 Dec 31 11:30:43 PM,2018 Dec 31 11:50:31 PM,6,3.55,1,N,90,142,1,15,0.5,0.5,4.08,0,0.3,20.38
2,2018 Dec 31 11:30:42 PM,2018 Dec 31 11:47:38 PM,1,4.65,1,N,234,256,2,16.5,0.5,0.5,0,0,0.3,17.8
2,2018 Dec 31 11:30:41 PM,2018 Dec 31 11:55:19 PM,1,5.14,1,N,113,45,2,20,0.5,0.5,0,0,0.3,21.3
2,2018 Dec 31 11:30:41 PM,2018 Dec 31 11:47:32 PM,1,1.18,1,N,186,170,1,11,0.5,0.5,3.08,0,0.3,15.38
1,2018 Dec 31 11:30:40 PM,2018 Dec 31 11:44:53 PM,1,2.5,1,N,233,143,1,11,0.5,0.5,1,0,0.3,13.3
2,2018 Dec 31 11:30:40 PM,2018 Dec 31 11:49:55 PM,2,2.97,1,N,113,43,1,15,0.5,0.5,4.89,0,0.3,21.19
1,2018 Dec 31 11:30:40 PM,2018 Dec 31 11:37:50 PM,0,1.1,1,N,42,116,2,7,0.5,0.5,0,0,0.3,8.3
1,2018 Dec 31 11:30:40 PM,2018 Dec 31 11:53:10 PM,1,2.7,1,N,264,264,2,15.5,0.5,0.5,0,0,0.3,16.8
2,2018 Dec 31 11:30:40 PM,2018 Dec 31 11:53:17 PM,1,5.65,1,N,161,83,1,20.5,0.5,0.5,4.36,0,0.3,26.16
